Time,PM1.0,PM2.5,PM10,Temp,Gas,Humidity,Pressure,Altitude
2025-02-21 15:46:30.798905,1,3,3,19.6048046875,223813,39.13628782654286,1009.0743398310376,34.82337301528429
2025-02-21 15:46:31.809981,1,3,3,19.556171875,228278,39.28282619589556,1009.0706239644467,34.854413809481045
2025-02-21 15:46:32.821233,1,3,3,19.5126171875,226100,39.41250112471882,1009.0671311053759,34.88359177658318
2025-02-21 15:46:33.832247,1,3,3,19.48625,228435,39.637429019564394,1009.0710699420084,34.85068829470649
2025-02-21 15:46:34.843272,1,3,3,19.4758984375,226873,39.6422154435668,1009.0702677894453,34.85738915122042
2025-02-21 15:46:35.854232,1,3,3,19.4751171875,229383,39.753138879641746,1009.0740124798773,34.82610756614621
2025-02-21 15:46:36.865375,1,3,3,19.48078125,227808,39.79463278044527,1009.0752509302633,34.815762087827316
2025-02-21 15:46:37.877933,1,3,3,19.489375,228593,39.97684065066154,1009.0696491786598,34.86255677726348
2025-02-21 15:46:38.890668,1,3,3,19.4915234375,227340,39.94779983137252,1009.0665538493367,34.888413953739445
2025-02-21 15:46:39.903037,1,3,3,19.50265625,226718,40.03674167354673,1009.0737793768651,34.828054808932826
2025-02-21 15:46:40.915780,1,3,3,19.520234375,228435,40.08539492671463,1009.0751073400704,34.81696157760262
2025-02-21 15:46:41.928461,1,2,2,19.5442578125,228435,40.087863629535896,1009.0790105663934,34.784355778379194
2025-02-21 15:46:42.941036,1,2,2,19.578046875,228593,40.16164482971176,1009.0742298918739,34.824291399712386
2025-02-21 15:46:43.952115,1,2,2,19.615546875,228750,40.2065370883808,1009.0791962894534,34.78280433391305
2025-02-21 15:46:44.963809,1,2,2,19.6548046875,227652,40.21058495977353,1009.0753039578728,34.81531911836592
