Time,PM1.0,PM2.5,PM10,Temp,Gas,Humidity,Pressure,Altitude
2025-02-21 15:32:43.873890,0,1,1,24.21515625,191075,35.96341324637443,1010.0222768182731,26.90772592287482
2025-02-21 15:32:44.886676,0,1,1,24.2161328125,191517,35.957764952956566,1010.0222371599688,26.90805695948053
2025-02-21 15:32:45.899368,0,1,1,24.217109375,191185,35.96360464445561,1010.0290265276064,26.851384764486188
2025-02-21 15:32:46.912030,0,1,1,24.2180859375,191406,35.96944457761934,1010.0238650901639,26.894468275931242
2025-02-21 15:32:47.925628,0,1,1,24.2184765625,190856,35.957994603411116,1010.0211176055958,26.917402130966444
2025-02-21 15:32:48.938404,0,1,1,24.2180859375,191517,35.975189025992066,1010.0170360509812,26.951471853929576
2025-02-21 15:32:49.950933,0,1,1,24.218671875,191738,35.96950200587411,1010.0248656463003,26.886116427412833
2025-02-21 15:32:50.963314,0,1,1,24.220234375,192628,35.981144317039885,1010.0172902041194,26.949350373001607
2025-02-21 15:32:51.974297,0,1,1,24.221796875,191185,35.98129750322498,1010.0148365238415,26.969831884861318
2025-02-21 15:32:52.985267,0,1,1,24.2221875,192071,35.981335800156096,1010.025747176253,26.8787581205639
2025-02-21 15:32:53.996238,0,1,1,24.223359375,192182,35.987195639157335,1010.0243337354577,26.89055639613216
2025-02-21 15:32:55.007215,0,1,1,24.2247265625,191296,35.98158473396058,1010.0215465222188,26.913821866712915
2025-02-21 15:32:56.018445,0,1,1,24.2258984375,192740,35.993189803967105,1010.0184257750687,26.939871478532947
2025-02-21 15:32:57.031174,0,1,1,24.226875,193189,35.99903099932088,1010.0149714982122,26.96870521739338
2025-02-21 15:32:58.043923,0,1,1,24.2282421875,190965,35.9991650987811,1010.0207206605471,26.920715522347432
2025-02-21 15:32:59.056675,0,1,1,24.2294140625,191185,36.00502571456677,1010.0141852983467,26.975267841378262
2025-02-21 15:33:00.069085,0,1,1,24.2309765625,192628,36.02241736509412,1010.0151460983606,26.96724778305889
2025-02-21 15:33:01.081671,0,1,1,24.23234375,193414,36.01105904298319,1010.0106514910465,27.004765542564222
2025-02-21 15:33:02.092789,0,1,1,24.2329296875,193189,35.9996248826799,1010.0167739141555,26.953659977191702
2025-02-21 15:33:03.103859,0,2,2,24.2325390625,191296,35.988095789760145,1010.016106892092,26.959227783356
2025-02-21 15:33:04.114922,0,2,2,24.2329296875,192517,35.98238902608454,1010.0167739141555,26.953659977191702
2025-02-21 15:33:05.125928,0,2,2,24.23234375,192964,35.97658672774683,1010.0140660843078,26.976262953728195
2025-02-21 15:33:06.137125,0,1,1,24.2325390625,191849,35.97086124230887,1010.0178141895442,26.944976534654902
2025-02-21 15:33:07.149582,0,1,1,24.2315625,193414,35.95927692024564,1010.0229758125694,26.901891265123993
2025-02-21 15:33:08.162354,0,0,0,24.2305859375,192517,35.95343725761963,1010.0178936604606,26.94431317105413
2025-02-21 15:33:09.175084,0,0,0,24.2294140625,193414,35.947578701720445,1010.0158925874769,26.961016640190472
2025-02-21 15:33:10.186996,0,0,0,24.228828125,193866,35.93029142174958,1010.023428490796,26.898112663038976
2025-02-21 15:33:11.199178,0,1,1,24.2282421875,192852,35.92449118711309,1010.0275498072256,26.863711215437686
2025-02-21 15:33:12.211896,0,1,1,24.227265625,193640,35.918652939466966,1010.0275895112474,26.863379798627093
2025-02-21 15:33:13.224734,0,1,1,24.226875,193527,35.91287229154753,1010.0200933461362,26.92595186178608
2025-02-21 15:33:14.237504,0,1,1,24.2266796875,191960,35.90711098633038,1010.0129307036575,26.98574029284724
2025-02-21 15:33:15.250269,0,1,1,24.227265625,193640,35.918652939466966,1010.015638523668,26.963137377845747
2025-02-21 15:33:16.263023,0,1,1,24.2278515625,192852,35.91871030560765,1010.0217609180452,26.91203225661978
2025-02-21 15:33:17.275635,0,1,1,24.228828125,194321,35.924548561335044,1010.0183066268379,26.940866038180182
2025-02-21 15:33:18.288413,0,1,1,24.228828125,192852,35.918805916610665,1010.023428490796,26.898112663038976
2025-02-21 15:33:19.301107,0,1,1,24.2284375,192964,35.92451031181531,1010.0210541745628,26.91793160427896
2025-02-21 15:33:20.313505,0,1,1,24.2290234375,191627,35.918825038926556,1010.0220547168117,26.909579852864088
2025-02-21 15:33:21.326309,0,0,0,24.2294140625,193414,35.93034880382224,1010.0244290348503,26.889760912450935
2025-02-21 15:33:22.339114,0,0,0,24.228828125,194434,35.918805916610665,1010.0251357790117,26.883861575082864
2025-02-21 15:33:23.351819,0,0,0,24.2284375,192852,35.9072830397226,1010.0278833233792,26.860927294765673
2025-02-21 15:33:24.365243,0,0,0,24.2282421875,192964,35.91874854989358,1010.0258425203839,26.877962264345673
2025-02-21 15:33:25.377954,0,0,0,24.228828125,193077,35.90732127423235,1010.0302576443476,26.841108422502177
